,Year,Ceftazidim,Ciprofloxacin,Gentamicin
9030,2010,32.0,38.0,28.0
9031,2010,34.0,38.0,29.0
9032,2010,31.0,40.0,29.0
9033,2010,17.0,6.0,28.0
9034,2010,35.0,39.0,28.0
9035,2010,33.0,40.0,28.0
9036,2010,30.0,35.0,28.0
9037,2010,33.0,40.0,28.0
9038,2010,33.0,38.0,29.0
9039,2010,44.0,45.0,32.0
9040,2010,34.0,39.0,27.0
9041,2010,34.0,40.0,27.0
9042,2010,34.0,40.0,28.0
9043,2010,34.0,40.0,29.0
9044,2010,38.0,42.0,29.0
9045,2010,18.0,6.0,28.0
9046,2010,30.0,38.0,28.0
9047,2010,33.0,38.0,27.0
9048,2010,30.0,8.0,27.0
9049,2010,36.0,43.0,31.0
9050,2010,33.0,40.0,29.0
9051,2010,33.0,42.0,28.0
9052,2010,33.0,40.0,29.0
9053,2010,33.0,40.0,28.0
9054,2010,33.0,30.0,28.0
9055,2010,33.0,40.0,29.0
9056,2010,23.0,11.0,27.0
9057,2010,34.0,38.0,27.0
9058,2010,32.0,37.0,28.0
9059,2010,37.0,42.0,30.0
9060,2010,33.0,33.0,14.0
9061,2010,32.0,40.0,28.0
9062,2010,32.0,40.0,27.0
9063,2010,32.0,39.0,25.0
9064,2010,32.0,30.0,34.0
9065,2010,33.0,40.0,27.0
9066,2010,33.0,40.0,27.0
9067,2010,36.0,42.0,29.0
9068,2010,33.0,41.0,27.0
9069,2010,33.0,40.0,28.0
9070,2010,32.0,42.0,27.0
9071,2010,31.0,41.0,30.0
9072,2010,31.0,37.0,26.0
9073,2010,33.0,39.0,26.0
9074,2010,31.0,28.0,29.0
9075,2010,30.0,38.0,28.0
9076,2010,28.0,38.0,29.0
9077,2010,34.0,29.0,28.0
9078,2010,31.0,39.0,27.0
9079,2010,30.0,36.0,27.0
9080,2010,33.0,41.0,28.0
9081,2010,33.0,38.0,27.0
9082,2010,11.0,40.0,28.0
9083,2010,34.0,40.0,28.0
9084,2010,33.0,39.0,28.0
9085,2010,32.0,38.0,27.0
9086,2010,33.0,39.0,27.0
9087,2010,33.0,41.0,27.0
9088,2010,33.0,6.0,27.0
9089,2010,33.0,39.0,27.0
9090,2010,33.0,41.0,28.0
9091,2010,34.0,37.0,27.0
9092,2010,31.0,6.0,27.0
9093,2010,33.0,28.0,28.0
9094,2010,36.0,41.0,28.0
9095,2010,33.0,40.0,27.0
9096,2010,24.0,40.0,28.0
9097,2010,33.0,39.0,26.0
9098,2010,32.0,39.0,33.0
9099,2010,33.0,39.0,26.0
9100,2010,31.0,6.0,14.0
9101,2010,32.0,39.0,27.0
9102,2010,33.0,39.0,27.0
9103,2010,33.0,41.0,27.0
9104,2010,34.0,39.0,27.0
9105,2010,20.0,40.0,27.0
9106,2010,31.0,37.0,26.0
9107,2010,33.0,41.0,28.0
9108,2010,30.0,39.0,28.0
9109,2010,32.0,40.0,28.0
9110,2010,33.0,38.0,27.0
9111,2010,32.0,38.0,27.0
9112,2010,30.0,6.0,28.0
9113,2010,32.0,40.0,28.0
9114,2010,31.0,38.0,26.0
9115,2010,30.0,38.0,27.0
9116,2010,34.0,40.0,28.0
9117,2010,35.0,41.0,28.0
9118,2010,33.0,40.0,29.0
9119,2010,6.0,6.0,6.0
9120,2010,31.0,21.0,23.0
9121,2010,31.0,32.0,23.0
9122,2010,22.0,37.0,26.0
9123,2010,33.0,34.0,26.0
9124,2010,32.0,6.0,24.0
9125,2010,32.0,33.0,24.0
9126,2010,32.0,34.0,26.0
9127,2010,33.0,36.0,24.0
9128,2010,33.0,38.0,28.0
9129,2010,34.0,36.0,26.0
9130,2010,32.0,36.0,25.0
9131,2010,33.0,34.0,24.0
9132,2010,31.0,34.0,24.0
9133,2010,30.0,26.0,23.0
9134,2010,32.0,34.0,24.0
9135,2010,32.0,34.0,24.0
9136,2010,32.0,37.0,25.0
9137,2010,32.0,32.0,24.0
9138,2010,32.0,32.0,24.0
9139,2010,33.0,35.0,26.0
9140,2010,32.0,34.0,23.0
9141,2010,34.0,33.0,24.0
9142,2010,33.0,26.0,6.0
9143,2010,34.0,36.0,24.0
9144,2010,34.0,36.0,36.0
9145,2010,34.0,37.0,24.0
9146,2010,32.0,34.0,24.0
9147,2010,30.0,34.0,24.0
9148,2010,35.0,34.0,26.0
9149,2010,32.0,34.0,25.0
9150,2010,32.0,33.0,25.0
9151,2010,30.0,33.0,24.0
9152,2010,34.0,35.0,26.0
9153,2010,30.0,33.0,24.0
9154,2010,32.0,34.0,24.0
9155,2010,31.0,32.0,25.0
9156,2010,34.0,38.0,26.0
9157,2010,33.0,37.0,25.0
9158,2010,31.0,36.0,23.0
9159,2010,32.0,26.0,9.0
9160,2010,31.0,36.0,26.0
9161,2010,32.0,36.0,23.0
9162,2010,32.0,34.0,25.0
9163,2010,29.0,9.0,26.0
9164,2010,30.0,34.0,23.0
9165,2010,31.0,33.0,22.0
9166,2010,20.0,6.0,11.0
9167,2010,30.0,32.0,25.0
9168,2010,31.0,34.0,25.0
9169,2010,39.0,31.0,27.0
9170,2010,32.0,26.0,24.0
9171,2010,33.0,30.0,26.0
9172,2010,31.0,36.0,23.0
9173,2010,34.0,33.0,25.0
9174,2010,32.0,34.0,24.0
9175,2010,34.0,36.0,26.0
9176,2010,34.0,34.0,24.0
9177,2010,32.0,8.0,25.0
9178,2010,32.0,33.0,24.0
9179,2010,34.0,36.0,24.0
9180,2010,32.0,35.0,24.0
9181,2010,34.0,34.0,23.0
9182,2010,34.0,36.0,24.0
9185,2010,34.0,36.0,27.0
9186,2010,30.0,6.0,27.0
9187,2010,34.0,33.0,27.0
9188,2010,30.0,34.0,23.0
9189,2010,30.0,24.0,22.0
9190,2010,35.0,27.0,26.0
9194,2010,37.0,35.0,25.0
9196,2010,35.0,33.0,23.0
9211,2010,32.0,32.0,22.0
9212,2010,30.0,32.0,22.0
9213,2010,30.0,33.0,23.0
9214,2010,32.0,34.0,24.0
9215,2010,32.0,34.0,24.0
9216,2010,30.0,30.0,22.0
9217,2010,32.0,32.0,22.0
9218,2010,31.0,32.0,23.0
9219,2010,34.0,8.0,24.0
9220,2010,31.0,34.0,24.0
9221,2010,25.0,32.0,6.0
9222,2010,31.0,32.0,24.0
9223,2010,32.0,30.0,20.0
9224,2010,32.0,34.0,24.0
9225,2010,30.0,31.0,23.0
9226,2010,32.0,32.0,22.0
9227,2010,31.0,33.0,22.0
9228,2010,32.0,31.0,24.0
9229,2010,32.0,24.0,8.0
9230,2010,27.0,32.0,23.0
9231,2010,35.0,31.0,24.0
9232,2010,30.0,32.0,21.0
9233,2010,30.0,32.0,24.0
9234,2010,32.0,33.0,23.0
9235,2010,32.0,31.0,23.0
9236,2010,30.0,23.0,23.0
9237,2010,32.0,33.0,24.0
9238,2010,32.0,32.0,24.0
9239,2010,32.0,32.0,23.0
9240,2010,32.0,32.0,22.0
9241,2010,30.0,33.0,24.0
9242,2010,33.0,37.0,23.0
9243,2010,33.0,34.0,23.0
9244,2010,33.0,38.0,24.0
9245,2010,35.0,29.0,23.0
9246,2010,38.0,37.0,23.0
9247,2010,35.0,37.0,23.0
9248,2010,35.0,38.0,26.0
9249,2010,35.0,37.0,23.0
9250,2010,34.0,36.0,24.0
9251,2010,34.0,35.0,23.0
9252,2010,35.0,37.0,24.0
9253,2010,25.0,38.0,25.0
9254,2010,33.0,35.0,23.0
9255,2010,32.0,35.0,22.0
9256,2010,34.0,40.0,23.0
9257,2010,33.0,38.0,23.0
9258,2010,35.0,35.0,23.0
9259,2010,34.0,35.0,23.0
9260,2010,37.0,39.0,23.0
9261,2010,34.0,37.0,23.0
9262,2010,31.0,34.0,24.0
9263,2010,33.0,34.0,23.0
9264,2010,35.0,38.0,25.0
9265,2010,34.0,34.0,23.0
9266,2010,33.0,37.0,23.0
9267,2010,34.0,26.0,23.0
9268,2010,33.0,37.0,25.0
9269,2010,32.0,35.0,22.0
9270,2010,35.0,37.0,24.0
9271,2010,34.0,6.0,6.0
9272,2010,32.0,37.0,24.0
9273,2010,34.0,39.0,25.0
9274,2010,34.0,35.0,23.0
9275,2010,33.0,35.0,23.0
9276,2010,32.0,34.0,21.0
9277,2010,32.0,37.0,23.0
9278,2010,33.0,34.0,23.0
9279,2010,32.0,36.0,22.0
9280,2010,32.0,35.0,22.0
9285,2010,33.0,35.0,23.0
9286,2010,32.0,33.0,22.0
9287,2010,34.0,39.0,22.0
9292,2010,32.0,31.0,23.0
9304,2010,35.0,36.0,25.0
9305,2010,36.0,38.0,26.0
9306,2010,34.0,34.0,23.0
9307,2010,33.0,30.0,23.0
9308,2010,35.0,32.0,25.0
9309,2010,33.0,25.0,24.0
9310,2010,36.0,34.0,22.0
9311,2010,34.0,36.0,23.0
9312,2010,31.0,24.0,24.0
9313,2010,30.0,30.0,20.0
9314,2010,31.0,32.0,23.0
9315,2010,29.0,32.0,15.0
9316,2010,32.0,34.0,20.0
9317,2010,30.0,31.0,21.0
9318,2010,32.0,6.0,6.0
9319,2010,33.0,24.0,23.0
9320,2010,35.0,34.0,23.0
9321,2010,32.0,34.0,24.0
9322,2010,38.0,36.0,23.0
9323,2010,35.0,35.0,23.0
9324,2010,32.0,33.0,22.0
9325,2010,30.0,32.0,24.0
9326,2010,32.0,32.0,23.0
9327,2010,34.0,27.0,22.0
9328,2010,34.0,36.0,26.0
9329,2010,34.0,34.0,26.0
9330,2010,35.0,39.0,26.0
9331,2010,33.0,33.0,24.0
9332,2010,35.0,34.0,23.0
9333,2010,32.0,6.0,22.0
9334,2010,32.0,32.0,22.0
9335,2010,18.0,6.0,6.0
9336,2010,34.0,34.0,24.0
9337,2010,31.0,34.0,23.0
9338,2010,31.0,12.0,22.0
9339,2010,31.0,30.0,22.0
9340,2010,31.0,31.0,22.0
9341,2010,32.0,34.0,24.0
9342,2010,34.0,34.0,22.0
9343,2010,33.0,34.0,23.0
9344,2010,33.0,38.0,24.0
9345,2010,34.0,37.0,24.0
9346,2010,33.0,34.0,24.0
9347,2010,35.0,29.0,26.0
9348,2010,36.0,36.0,25.0
9349,2010,35.0,37.0,26.0
9350,2010,34.0,30.0,22.0
9351,2010,31.0,33.0,22.0
9352,2010,34.0,34.0,23.0
9353,2010,34.0,35.0,24.0
9354,2010,36.0,32.0,23.0
9355,2010,34.0,6.0,6.0
9356,2010,33.0,34.0,26.0
9357,2010,32.0,34.0,22.0
9358,2010,33.0,35.0,24.0
9359,2010,31.0,34.0,22.0
9360,2010,31.0,33.0,23.0
9361,2010,30.0,32.0,22.0
9362,2010,31.0,36.0,22.0
9363,2010,33.0,34.0,22.0
9364,2010,36.0,39.0,23.0
9365,2010,24.0,34.0,23.0
9366,2010,36.0,37.0,23.0
9367,2010,35.0,35.0,24.0
9368,2010,34.0,26.0,23.0
9369,2010,34.0,34.0,23.0
9370,2010,35.0,37.0,22.0
9371,2010,34.0,33.0,20.0
9372,2010,35.0,38.0,20.0
9373,2010,35.0,38.0,24.0
9374,2010,34.0,38.0,22.0
9375,2010,32.0,36.0,21.0
9376,2010,34.0,37.0,22.0
9377,2010,34.0,35.0,22.0
9378,2010,35.0,35.0,23.0
9379,2010,32.0,34.0,23.0
9380,2010,32.0,35.0,21.0
9381,2010,29.0,27.0,27.0
9382,2010,32.0,38.0,9.0
9383,2010,31.0,35.0,28.0
9384,2010,30.0,37.0,26.0
9385,2010,29.0,36.0,28.0
9386,2010,31.0,36.0,27.0
9387,2010,36.0,42.0,30.0
9388,2010,33.0,38.0,29.0
9389,2010,33.0,38.0,27.0
9390,2010,29.0,34.0,27.0
9391,2010,30.0,36.0,27.0
9392,2010,30.0,37.0,28.0
9393,2010,30.0,28.0,29.0
9394,2010,31.0,36.0,27.0
9395,2010,33.0,39.0,28.0
9396,2010,30.0,38.0,28.0
9397,2010,30.0,35.0,25.0
9398,2010,30.0,33.0,26.0
9399,2010,29.0,34.0,26.0
9400,2010,29.0,33.0,26.0
9401,2010,28.0,28.0,26.0
9402,2010,29.0,36.0,25.0
9403,2010,30.0,36.0,26.0
9404,2010,32.0,40.0,25.0
9405,2010,33.0,36.0,25.0
9406,2010,29.0,36.0,27.0
9407,2010,30.0,35.0,26.0
9408,2010,29.0,36.0,37.0
9409,2010,28.0,6.0,26.0
9410,2010,29.0,35.0,26.0
9411,2010,32.0,38.0,25.0
9412,2010,30.0,36.0,25.0
9413,2010,30.0,36.0,27.0
9414,2010,32.0,39.0,26.0
9415,2010,28.0,27.0,25.0
9416,2010,33.0,6.0,26.0
9417,2010,26.0,26.0,26.0
9418,2010,32.0,39.0,28.0
9419,2010,32.0,38.0,26.0
9420,2010,30.0,35.0,27.0
9421,2010,29.0,37.0,25.0
9422,2010,30.0,36.0,26.0
9423,2010,31.0,37.0,27.0
9424,2010,30.0,25.0,26.0
9425,2010,33.0,37.0,24.0
9426,2010,30.0,30.0,24.0
9427,2010,33.0,37.0,16.0
9428,2010,31.0,35.0,24.0
9429,2010,32.0,39.0,25.0
9430,2010,31.0,36.0,25.0
9431,2010,32.0,37.0,24.0
9432,2010,29.0,34.0,25.0
9433,2010,30.0,35.0,25.0
9434,2010,28.0,30.0,25.0
9435,2010,30.0,36.0,25.0
9436,2010,30.0,32.0,24.0
9437,2010,30.0,27.0,15.0
9438,2010,32.0,30.0,16.0
9439,2010,22.0,34.0,25.0
9440,2010,27.0,36.0,24.0
9441,2010,39.0,40.0,27.0
9442,2010,32.0,36.0,25.0
9443,2010,26.0,31.0,26.0
9444,2010,19.0,6.0,15.0
9445,2010,30.0,27.0,25.0
9446,2010,28.0,32.0,25.0
9447,2010,28.0,34.0,25.0
9448,2010,29.0,33.0,25.0
9449,2010,28.0,6.0,25.0
9450,2010,31.0,35.0,26.0
9451,2010,30.0,34.0,24.0
9452,2010,30.0,36.0,24.0
9453,2010,32.0,36.0,26.0
9454,2010,36.0,42.0,32.0
9455,2010,30.0,38.0,26.0
9456,2010,30.0,36.0,25.0
9457,2010,31.0,37.0,25.0
9458,2010,30.0,34.0,27.0
9459,2010,31.0,37.0,26.0
9460,2010,30.0,36.0,26.0
9461,2010,30.0,37.0,28.0
9462,2010,30.0,34.0,27.0
9467,2010,36.0,36.0,26.0
9469,2010,32.0,40.0,25.0
9471,2010,11.0,6.0,25.0
9474,2010,28.0,30.0,22.0
9475,2010,30.0,36.0,25.0
9479,2010,35.0,42.0,27.0
9480,2010,32.0,41.0,26.0
9481,2010,34.0,32.0,38.0
9482,2010,33.0,38.0,25.0
9483,2010,34.0,6.0,25.0
9484,2010,38.0,39.0,26.0
9485,2010,31.0,38.0,24.0
9486,2010,33.0,42.0,25.0
9487,2010,28.0,39.0,25.0
9488,2010,34.0,38.0,25.0
9489,2010,37.0,42.0,28.0
9490,2010,31.0,37.0,26.0
9491,2010,35.0,40.0,28.0
9492,2010,31.0,40.0,25.0
9493,2010,35.0,39.0,26.0
9494,2010,32.0,39.0,26.0
9495,2010,29.0,30.0,25.0
9496,2010,34.0,34.0,29.0
9497,2010,34.0,40.0,27.0
9498,2010,32.0,39.0,28.0
9499,2010,35.0,39.0,28.0
9500,2010,31.0,38.0,27.0
9501,2010,35.0,44.0,44.0
9502,2010,32.0,40.0,26.0
9503,2010,32.0,39.0,26.0
9504,2010,34.0,39.0,27.0
9505,2010,32.0,40.0,28.0
9506,2010,33.0,38.0,27.0
9507,2010,34.0,40.0,28.0
9508,2010,32.0,38.0,25.0
9509,2010,11.0,6.0,24.0
9510,2010,34.0,41.0,27.0
9511,2010,35.0,39.0,27.0
9512,2010,36.0,39.0,26.0
9513,2010,31.0,38.0,25.0
9514,2010,36.0,40.0,27.0
9515,2010,33.0,39.0,25.0
9516,2010,33.0,39.0,26.0
9517,2010,31.0,37.0,26.0
9518,2010,34.0,39.0,27.0
9519,2010,32.0,37.0,25.0
9520,2010,32.0,34.0,26.0
9521,2010,34.0,40.0,27.0
9522,2010,31.0,39.0,26.0
9523,2010,37.0,38.0,26.0
9524,2010,35.0,30.0,16.0
9525,2010,35.0,40.0,25.0
9526,2010,34.0,38.0,26.0
9527,2010,33.0,39.0,26.0
9528,2010,32.0,38.0,27.0
9529,2010,12.0,6.0,27.0
9530,2010,33.0,39.0,24.0
9531,2010,32.0,37.0,26.0
9532,2010,31.0,28.0,15.0
9533,2010,33.0,37.0,25.0
9534,2010,38.0,38.0,25.0
9538,2010,32.0,6.0,6.0
9539,2010,32.0,6.0,6.0
9540,2010,36.0,34.0,24.0
9541,2010,32.0,36.0,24.0
9542,2010,31.0,6.0,6.0
9543,2010,30.0,36.0,24.0
9544,2010,36.0,6.0,24.0
9545,2010,34.0,36.0,26.0
9546,2010,36.0,6.0,16.0
9547,2010,16.0,6.0,6.0
9548,2010,34.0,6.0,24.0
9549,2010,40.0,34.0,30.0
9550,2010,33.0,32.0,6.0
9551,2010,34.0,6.0,14.0
9552,2010,32.0,36.0,28.0
9553,2010,27.0,37.0,26.0
9554,2010,36.0,30.0,26.0
9555,2010,32.0,37.0,25.0
9556,2010,29.0,35.0,24.0
9557,2010,30.0,34.0,23.0
9558,2010,34.0,39.0,26.0
9559,2010,32.0,36.0,26.0
9560,2010,33.0,36.0,24.0
9561,2010,32.0,38.0,28.0
9562,2010,34.0,36.0,26.0
9563,2010,32.0,28.0,26.0
9564,2010,29.0,24.0,25.0
9565,2010,30.0,36.0,25.0
9566,2010,30.0,27.0,26.0
9567,2010,32.0,37.0,27.0
9568,2010,27.0,37.0,27.0
9569,2010,32.0,40.0,29.0
9570,2010,30.0,33.0,24.0
9571,2010,34.0,40.0,26.0
9572,2010,26.0,30.0,22.0
9573,2010,26.0,34.0,25.0
9574,2010,30.0,37.0,25.0
9575,2010,32.0,36.0,25.0
9576,2010,30.0,36.0,26.0
9577,2010,27.0,35.0,26.0
9578,2010,34.0,38.0,25.0
9579,2010,31.0,36.0,26.0
9580,2010,29.0,34.0,24.0
9581,2010,28.0,24.0,27.0
9582,2010,33.0,38.0,27.0
9583,2010,30.0,27.0,26.0
9584,2010,28.0,34.0,26.0
9585,2010,31.0,36.0,25.0
9586,2010,34.0,40.0,27.0
9587,2010,30.0,35.0,25.0
9588,2010,24.0,36.0,26.0
9589,2010,32.0,36.0,24.0
9590,2010,26.0,32.0,24.0
9591,2010,32.0,36.0,29.0
9592,2010,28.0,38.0,27.0
9593,2010,28.0,38.0,26.0
9594,2010,31.0,36.0,27.0
9595,2010,30.0,6.0,11.0
9596,2010,32.0,38.0,26.0
9597,2010,34.0,35.0,28.0
9598,2010,28.0,34.0,24.0
9599,2010,34.0,38.0,27.0
9600,2010,32.0,38.0,26.0
9601,2010,31.0,37.0,13.0
9602,2010,30.0,36.0,27.0
9603,2010,30.0,34.0,24.0
9604,2010,38.0,40.0,28.0
9605,2010,32.0,36.0,26.0
9606,2010,32.0,40.0,27.0
9607,2010,32.0,38.0,28.0
9608,2010,33.0,37.0,26.0
9609,2010,31.0,34.0,25.0
9610,2010,32.0,36.0,23.0
9611,2010,34.0,38.0,27.0
9612,2010,32.0,34.0,26.0
9613,2010,28.0,36.0,27.0
9614,2010,34.0,40.0,25.0
9615,2010,30.0,36.0,26.0
9616,2010,29.0,37.0,25.0
9617,2010,32.0,40.0,28.0
9618,2010,31.0,36.0,26.0
9619,2010,31.0,35.0,25.0
9620,2010,34.0,40.0,26.0
9621,2010,30.0,37.0,26.0
9622,2010,22.0,34.0,25.0
9623,2010,31.0,36.0,26.0
9624,2010,36.0,40.0,29.0
9625,2010,30.0,36.0,26.0
9626,2010,32.0,36.0,25.0
9627,2010,30.0,36.0,26.0
9628,2010,28.0,34.0,26.0
9629,2010,28.0,30.0,26.0
9630,2010,34.0,41.0,26.0
9631,2010,32.0,6.0,26.0
9632,2010,32.0,38.0,26.0
9633,2010,31.0,36.0,26.0
9634,2010,31.0,36.0,26.0
9635,2010,31.0,36.0,21.0
9636,2010,27.0,36.0,27.0
9637,2010,30.0,38.0,27.0
9638,2010,32.0,8.0,27.0
9639,2010,30.0,35.0,28.0
9640,2010,32.0,38.0,28.0
9641,2010,28.0,36.0,27.0
9642,2010,31.0,37.0,27.0
9643,2010,24.0,39.0,28.0
9644,2010,32.0,37.0,27.0
9645,2010,34.0,8.0,28.0
9646,2010,34.0,38.0,30.0
9647,2010,32.0,36.0,30.0
9648,2010,33.0,28.0,27.0
9649,2010,32.0,36.0,26.0
9650,2010,32.0,40.0,36.0
9651,2010,28.0,34.0,25.0
9652,2010,32.0,40.0,28.0
9653,2010,35.0,40.0,30.0
9654,2010,32.0,38.0,28.0
9655,2010,34.0,38.0,30.0
9656,2010,33.0,36.0,28.0
9657,2010,34.0,38.0,28.0
9658,2010,40.0,42.0,32.0
9659,2010,32.0,38.0,26.0
9660,2010,32.0,38.0,27.0
9661,2010,32.0,28.0,27.0
9662,2010,34.0,36.0,30.0
9663,2010,32.0,36.0,28.0
9664,2010,32.0,36.0,26.0
9665,2010,33.0,38.0,26.0
9666,2010,32.0,36.0,26.0
9667,2010,34.0,38.0,27.0
9668,2010,34.0,39.0,28.0
9669,2010,30.0,38.0,28.0
9670,2010,31.0,34.0,28.0
9671,2010,34.0,36.0,26.0
9672,2010,32.0,33.0,27.0
9673,2010,30.0,36.0,26.0
9674,2010,32.0,28.0,27.0
9675,2010,31.0,34.0,28.0
9694,2010,32.0,38.0,26.0
9697,2010,31.0,34.0,27.0
9698,2010,30.0,36.0,26.0
9699,2010,33.0,36.0,28.0
9700,2010,20.0,6.0,6.0
9701,2010,33.0,39.0,26.0
9702,2010,31.0,34.0,27.0
9703,2010,30.0,33.0,26.0
9704,2010,29.0,40.0,25.0
9705,2010,30.0,35.0,25.0
9706,2010,30.0,38.0,26.0
9707,2010,29.0,35.0,25.0
9708,2010,33.0,38.0,26.0
9709,2010,30.0,35.0,26.0
9710,2010,30.0,37.0,25.0
9711,2010,33.0,36.0,28.0
9712,2010,31.0,40.0,26.0
9713,2010,36.0,44.0,28.0
9714,2010,30.0,39.0,26.0
9715,2010,30.0,27.0,26.0
9716,2010,31.0,38.0,25.0
9717,2010,30.0,37.0,24.0
9718,2010,32.0,37.0,24.0
9719,2010,33.0,39.0,26.0
9720,2010,30.0,38.0,26.0
9721,2010,32.0,38.0,26.0
9722,2010,31.0,38.0,25.0
9723,2010,23.0,30.0,14.0
9724,2010,37.0,45.0,17.0
9725,2010,32.0,40.0,26.0
9726,2010,28.0,37.0,26.0
9727,2010,31.0,34.0,25.0
9728,2010,30.0,36.0,24.0
9729,2010,34.0,39.0,26.0
9730,2010,30.0,35.0,27.0
9731,2010,33.0,38.0,28.0
9732,2010,31.0,38.0,28.0
9733,2010,33.0,9.0,26.0
9734,2010,33.0,40.0,16.0
9735,2010,30.0,36.0,25.0
9736,2010,30.0,36.0,25.0
9737,2010,25.0,36.0,24.0
9738,2010,30.0,37.0,25.0
9739,2010,32.0,39.0,25.0
9740,2010,38.0,43.0,30.0
9741,2010,10.0,34.0,16.0
9742,2010,29.0,32.0,28.0
9743,2010,28.0,6.0,25.0
9744,2010,38.0,42.0,26.0
9745,2010,35.0,40.0,28.0
9746,2010,28.0,43.0,30.0
9747,2010,32.0,38.0,26.0
9748,2010,30.0,35.0,25.0
9749,2010,31.0,35.0,26.0
9750,2010,31.0,39.0,27.0
9751,2010,32.0,36.0,29.0
9752,2010,36.0,44.0,28.0
9753,2010,25.0,38.0,28.0
9754,2010,30.0,36.0,27.0
9755,2010,31.0,39.0,28.0
9756,2010,34.0,40.0,27.0
9757,2010,33.0,40.0,30.0
9758,2010,31.0,36.0,27.0
9759,2010,32.0,39.0,29.0
9760,2010,32.0,41.0,29.0
9761,2010,32.0,39.0,28.0
9762,2010,31.0,38.0,29.0
9763,2010,33.0,36.0,26.0
9764,2010,31.0,32.0,28.0
9765,2010,32.0,42.0,27.0
9766,2010,38.0,43.0,32.0
9767,2010,30.0,22.0,19.0
9768,2010,32.0,36.0,28.0
9769,2010,30.0,36.0,27.0
9770,2010,30.0,6.0,26.0
9771,2010,36.0,34.0,28.0
9772,2010,34.0,38.0,27.0
9773,2010,34.0,38.0,27.0
9774,2010,30.0,27.0,28.0
9775,2010,25.0,32.0,25.0
9776,2010,33.0,30.0,26.0
9777,2010,30.0,36.0,27.0
9778,2010,29.0,6.0,14.0
9779,2010,31.0,32.0,24.0
9780,2010,30.0,34.0,26.0
9781,2010,28.0,27.0,25.0
9782,2010,32.0,35.0,25.0
9783,2010,27.0,28.0,25.0
9784,2010,29.0,35.0,26.0
9785,2010,28.0,27.0,18.0
9786,2010,31.0,6.0,28.0
9787,2010,32.0,35.0,27.0
9788,2010,30.0,6.0,27.0
9789,2010,28.0,32.0,23.0
9790,2010,27.0,32.0,23.0
9791,2010,27.0,32.0,25.0
9792,2010,32.0,33.0,26.0
9793,2010,32.0,26.0,25.0
9794,2010,31.0,35.0,25.0
9795,2010,29.0,35.0,27.0
9796,2010,31.0,34.0,27.0
9797,2010,31.0,35.0,26.0
9798,2010,32.0,38.0,15.0
9799,2010,29.0,36.0,27.0
9800,2010,32.0,37.0,27.0
9801,2010,32.0,28.0,27.0
9802,2010,34.0,35.0,26.0
9803,2010,28.0,26.0,24.0
9804,2010,28.0,32.0,24.0
9805,2010,28.0,33.0,25.0
9806,2010,27.0,25.0,26.0
9807,2010,32.0,36.0,28.0
9808,2010,33.0,36.0,25.0
9809,2010,30.0,36.0,25.0
9810,2010,33.0,36.0,27.0
9811,2010,28.0,37.0,27.0
9812,2010,9.0,20.0,16.0
9813,2010,33.0,6.0,17.0
9814,2010,34.0,37.0,28.0
9815,2010,30.0,31.0,22.0
9816,2010,28.0,6.0,13.0
9817,2010,32.0,37.0,27.0
9818,2010,32.0,35.0,27.0
9819,2010,24.0,32.0,26.0
9820,2010,31.0,6.0,16.0
9821,2010,28.0,30.0,25.0
9822,2010,29.0,31.0,23.0
9823,2010,21.0,6.0,12.0
9824,2010,33.0,34.0,27.0
9825,2010,27.0,32.0,25.0
9826,2010,27.0,36.0,26.0
9827,2010,33.0,36.0,31.0
9828,2010,29.0,36.0,25.0
9831,2010,32.0,34.0,36.0
9832,2010,38.0,42.0,28.0
9833,2010,32.0,36.0,26.0
9835,2010,35.0,6.0,24.0
9837,2010,33.0,36.0,28.0
9838,2010,34.0,36.0,27.0
9839,2010,32.0,38.0,28.0
9840,2010,34.0,38.0,27.0
9841,2010,30.0,38.0,27.0
9842,2010,36.0,39.0,26.0
9843,2010,27.0,40.0,27.0
9844,2010,38.0,44.0,26.0
9847,2010,28.0,33.0,27.0
9850,2010,30.0,34.0,25.0
9855,2010,40.0,45.0,30.0
9856,2010,36.0,38.0,26.0
9857,2010,30.0,36.0,26.0
9858,2010,30.0,36.0,26.0
9859,2010,30.0,6.0,26.0
9860,2010,30.0,28.0,26.0
9861,2010,30.0,34.0,27.0
9862,2010,30.0,34.0,26.0
9863,2010,16.0,6.0,25.0
9864,2010,16.0,6.0,26.0
9865,2010,30.0,34.0,25.0
9866,2010,33.0,28.0,15.0
9867,2010,30.0,34.0,26.0
9868,2010,34.0,6.0,14.0
9869,2010,31.0,32.0,25.0
9870,2010,34.0,37.0,26.0
9871,2010,36.0,38.0,27.0
9872,2010,32.0,40.0,27.0
9873,2010,33.0,6.0,15.0
9874,2010,32.0,34.0,28.0
9875,2010,31.0,38.0,29.0
9876,2010,30.0,38.0,28.0
9877,2010,26.0,37.0,28.0
9878,2010,34.0,42.0,34.0
9879,2010,31.0,36.0,27.0
9880,2010,26.0,32.0,23.0
9881,2010,34.0,40.0,30.0
9882,2010,34.0,38.0,30.0
9883,2010,30.0,38.0,29.0
9884,2010,31.0,38.0,28.0
9885,2010,35.0,6.0,15.0
9886,2010,36.0,40.0,26.0
9887,2010,31.0,36.0,28.0
9888,2010,33.0,42.0,28.0
9889,2010,28.0,34.0,26.0
9890,2010,31.0,30.0,28.0
